Company,Date,Adj Close,Close,High,Low,Open,Volume
NVDA,2000-01-03,0.0894457921385765,0.0975259989500045,0.0992190018296241,0.0919269993901252,0.0984380021691322,300912000
NVDA,2000-01-04,0.0870575532317161,0.0949219986796379,0.0960939973592758,0.0901039987802505,0.0958330035209655,300480000
NVDA,2000-01-05,0.0841914713382721,0.0917970016598701,0.09375,0.0904949977993965,0.0921880006790161,188352000
NVDA,2000-01-06,0.0786977559328079,0.0858070030808448,0.0917970016598701,0.0822919979691505,0.0917970016598701,120480000
NVDA,2000-01-07,0.0800120383501052,0.0872400030493736,0.0881510004401207,0.0841149985790252,0.0854170024394989,71184000
NVDA,2000-01-10,0.0826387256383895,0.0901039987802505,0.09375,0.0859379991889,0.0874999985098838,239856000
NVDA,2000-01-11,0.0792948007583618,0.0864579975605011,0.0906250029802322,0.0864579975605011,0.0895830020308494,148128000
NVDA,2000-01-12,0.0772651582956314,0.0842449963092804,0.0865890011191368,0.0830729976296424,0.0864579975605011,123552000
NVDA,2000-01-13,0.0804889500141143,0.0877600014209747,0.0885419994592666,0.0830729976296424,0.0841149985790252,132192000
NVDA,2000-01-14,0.0839520767331123,0.0915360003709793,0.0951820015907287,0.0888020023703575,0.0890630036592483,604560000
NVDA,2000-01-18,0.087535411119461,0.0954430028796196,0.0958330035209655,0.0885419994592666,0.0927079990506172,261648000
NVDA,2000-01-19,0.0866989269852638,0.0945309996604919,0.0958330035209655,0.09375,0.0958330035209655,164688000
NVDA,2000-01-20,0.0864604860544204,0.094270996749401,0.1005209982395172,0.0934899970889091,0.0953129976987838,179568000
NVDA,2000-01-21,0.0855048075318336,0.0932290032505989,0.0944010019302368,0.0908849984407424,0.0940100029110908,544272000
NVDA,2000-01-24,0.0816839858889579,0.0890630036592483,0.0962240025401115,0.0885419994592666,0.0962240025401115,256944000
NVDA,2000-01-25,0.0809667780995369,0.0882809981703758,0.0903650000691413,0.0854170024394989,0.0894529968500137,237120000
NVDA,2000-01-26,0.0776228383183479,0.0846349969506263,0.0906250029802322,0.0830729976296424,0.0882809981703758,232464000
