Datetime,Adj Close ^GSPC,Adj Close ^IXIC,Adj Close ^DJI,Adj Close ^RUT,Close ^GSPC,Close ^IXIC,Close ^DJI,Close ^RUT,High ^GSPC,High ^IXIC,High ^DJI,High ^RUT,Low ^GSPC,Low ^IXIC,Low ^DJI,Low ^RUT,Open ^GSPC,Open ^IXIC,Open ^DJI,Open ^RUT,Volume ^GSPC,Volume ^IXIC,Volume ^DJI,Volume ^RUT,Date
2024-09-23 14:20:00,5722.2001953125,18013.734375,42133.1796875,2234.845458984375,5722.2001953125,18013.734375,42133.1796875,2234.845458984375,5725.35986328125,18021.361328125,42153.5390625,2235.65869140625,5719.080078125,17991.25390625,42125.37109375,2234.382568359375,5719.490234375,17997.25,42125.640625,2234.382568359375,25182886.0,64178000.0,5311677.0,0.0,
2024-09-23 14:25:00,5720.5400390625,18004.208984375,42120.53125,2232.041015625,5720.5400390625,18004.208984375,42120.53125,2232.041015625,5722.52001953125,18013.935546875,42139.6015625,2234.7255859375,5718.56005859375,17993.197265625,42119.01171875,2231.897216796875,5722.27978515625,18013.935546875,42133.48046875,2234.7255859375,24587748.0,63107000.0,6067517.0,0.0,
2024-09-23 14:30:00,5717.47998046875,17990.931640625,42115.58984375,2231.1650390625,5717.47998046875,17990.931640625,42115.58984375,2231.1650390625,5720.8701171875,18007.681640625,42136.69921875,2232.123779296875,5716.259765625,17986.15234375,42107.80859375,2231.120361328125,5720.47998046875,18005.34375,42120.390625,2232.071533203125,24635349.0,63518000.0,5681181.0,0.0,
2024-09-23 14:35:00,5712.35009765625,17967.974609375,42081.30859375,2227.0185546875,5712.35009765625,17967.974609375,42081.30859375,2227.0185546875,5719.1298828125,17996.00390625,42121.8984375,2231.130615234375,5711.89013671875,17967.388671875,42073.96875,2227.0185546875,5717.5,17991.1171875,42115.078125,2231.130615234375,29501495.0,70039000.0,5363878.0,0.0,
2024-09-23 14:40:00,5720.6298828125,17999.248046875,42136.76953125,2227.366455078125,5720.6298828125,17999.248046875,42136.76953125,2227.366455078125,5720.7001953125,17999.248046875,42139.37890625,2227.483154296875,5712.5498046875,17969.5625,42081.6796875,2226.600830078125,5712.5498046875,17970.876953125,42081.8203125,2226.87353515625,27125220.0,73724000.0,4572367.0,0.0,
2024-09-23 14:45:00,5720.64013671875,18010.97265625,42118.44921875,2225.78173828125,5720.64013671875,18010.97265625,42118.44921875,2225.78173828125,5722.89013671875,18013.48828125,42142.8515625,2227.413330078125,5719.259765625,17997.560546875,42117.48046875,2225.78173828125,5720.669921875,18001.375,42136.94140625,2227.3876953125,22859132.0,56127000.0,4685566.0,0.0,
2024-09-23 14:50:00,5721.509765625,18011.328125,42115.03125,2224.666015625,5721.509765625,18011.328125,42115.03125,2224.666015625,5723.259765625,18020.947265625,42130.05859375,2225.73291015625,5719.169921875,18000.521484375,42105.94140625,2224.5009765625,5720.4501953125,18008.505859375,42117.23046875,2225.73291015625,23834803.0,53426000.0,5792445.0,0.0,
2024-09-23 14:55:00,5721.14013671875,17999.3046875,42134.80859375,2223.087890625,5721.14013671875,17999.3046875,42134.80859375,2223.087890625,5722.60009765625,18008.662109375,42136.23046875,2224.650146484375,5718.02001953125,17994.04296875,42101.328125,2223.087890625,5721.52978515625,18008.662109375,42115.23828125,2224.650146484375,22716396.0,54897000.0,5355922.0,0.0,
2024-09-23 15:00:00,5715.31005859375,17974.998046875,42098.3203125,2219.3388671875,5715.31005859375,17974.998046875,42098.3203125,2219.3388671875,5720.7900390625,17996.9375,42133.3203125,2223.041015625,5714.31005859375,17974.095703125,42091.12109375,2219.337158203125,5720.77001953125,17996.9375,42132.859375,2223.041015625,22789994.0,55337000.0,3879040.0,0.0,
2024-09-23 15:05:00,5713.47021484375,17971.59765625,42069.6015625,2216.639892578125,5713.47021484375,17971.59765625,42069.6015625,2216.639892578125,5715.3701171875,17974.373046875,42098.12109375,2219.37548828125,5710.52978515625,17959.447265625,42060.08984375,2216.636474609375,5715.35009765625,17974.373046875,42098.05078125,2219.37548828125,21290485.0,0.0,3870221.0,0.0,
2024-09-23 15:10:00,5715.33984375,17979.857421875,42084.421875,2218.2001953125,5715.33984375,17979.857421875,42084.421875,2218.2001953125,5715.75,17982.466796875,42091.5,2218.36279296875,5713.08984375,17972.544921875,42065.6484375,2216.41943359375,5713.7900390625,17975.185546875,42070.01171875,2216.625732421875,19346978.0,2029534000.0,3195619.0,0.0,
2024-09-23 15:15:00,5712.72998046875,17961.99609375,42077.0703125,2216.91357421875,5712.72998046875,17961.99609375,42077.0703125,2216.91357421875,5715.97021484375,17980.35546875,42092.01953125,2218.13232421875,5712.0498046875,17961.984375,42068.8984375,2216.738037109375,5715.1298828125,17979.14453125,42082.51953125,2218.13232421875,18807997.0,59190000.0,3596774.0,0.0,
2024-09-23 15:20:00,5718.25,17981.423828125,42116.30859375,2218.278564453125,5718.25,17981.423828125,42116.30859375,2218.278564453125,5718.43017578125,17982.076171875,42118.828125,2218.302001953125,5712.68994140625,17962.587890625,42076.9296875,2216.9580078125,5712.85986328125,17962.61328125,42077.8984375,2216.9580078125,18418028.0,51453000.0,3875520.0,0.0,
2024-09-23 15:25:00,5719.68994140625,17989.33984375,42117.44140625,2217.557373046875,5719.68994140625,17989.33984375,42117.44140625,2217.557373046875,5720.3701171875,17992.177734375,42128.03125,2218.604736328125,5716.4501953125,17977.3671875,42100.05078125,2217.453857421875,5718.16015625,17981.1875,42116.26171875,2218.294921875,17945926.0,48309000.0,3174725.0,0.0,
2024-09-23 15:30:00,5721.14990234375,17996.982421875,42114.66015625,2217.21435546875,5721.14990234375,17996.982421875,42114.66015625,2217.21435546875,5722.1298828125,18000.654296875,42129.3984375,2217.5830078125,5719.7001953125,17990.294921875,42114.66015625,2217.195068359375,5719.7001953125,17994.5703125,42117.44921875,2217.54150390625,18543095.0,45922000.0,2992848.0,0.0,
2024-09-23 15:35:00,5722.39990234375,18004.939453125,42118.98828125,2219.230224609375,5722.39990234375,18004.939453125,42118.98828125,2219.230224609375,5722.5498046875,18005.376953125,42127.96875,2219.230224609375,5720.83984375,17997.759765625,42109.671875,2217.21630859375,5721.31005859375,17999.73828125,42115.671875,2217.21630859375,17781580.0,41746000.0,3188058.0,0.0,
2024-09-23 15:40:00,5720.97998046875,18002.52734375,42102.9609375,2219.181396484375,5720.97998046875,18002.52734375,42102.9609375,2219.181396484375,5722.89013671875,18008.580078125,42124.30859375,2219.588134765625,5720.10986328125,17998.974609375,42099.37109375,2219.181396484375,5722.35986328125,18006.18359375,42118.9609375,2219.30615234375,16983097.0,42116000.0,2578949.0,0.0,
2024-09-23 15:45:00,5721.18994140625,18002.2890625,42118.109375,2219.8271484375,5721.18994140625,18002.2890625,42118.109375,2219.8271484375,5723.41015625,18012.28125,42124.640625,2219.867431640625,5721.0400390625,18002.2890625,42102.71875,2219.2080078125,5721.0400390625,18005.763671875,42102.71875,2219.2080078125,19159161.0,43769000.0,3465467.0,0.0,
2024-09-23 15:50:00,5722.89013671875,18013.671875,42112.4609375,2220.7568359375,5722.89013671875,18013.671875,42112.4609375,2220.7568359375,5723.759765625,18015.609375,42122.76171875,2220.7568359375,5721.16015625,18002.0625,42106.71875,2219.68603515625,5721.169921875,18002.0625,42116.46875,2219.81298828125,16733153.0,39478000.0,2696103.0,0.0,
2024-09-23 15:55:00,5718.56982421875,18003.802734375,42083.19921875,2220.510498046875,5718.56982421875,18003.802734375,42083.19921875,2220.510498046875,5723.0,18017.939453125,42115.078125,2220.831787109375,5717.330078125,18000.466796875,42077.94921875,2220.15966796875,5722.81982421875,18014.376953125,42112.41015625,2220.788818359375,16836287.0,48213000.0,2622821.0,0.0,
2024-09-23 16:00:00,5717.81005859375,18000.072265625,42076.30859375,2219.71484375,5717.81005859375,18000.072265625,42076.30859375,2219.71484375,5718.64990234375,18002.984375,42083.4609375,2220.5068359375,5716.31982421875,17993.798828125,42066.1484375,2219.572509765625,5718.60009765625,18002.91796875,42083.16015625,2220.5068359375,15670026.0,41788000.0,2703277.0,0.0,
2024-09-23 16:05:00,5716.77001953125,17987.05859375,42099.25,2219.99951171875,5716.77001953125,17987.05859375,42099.25,2219.99951171875,5718.97021484375,18001.43359375,42105.33984375,2220.49560546875,5716.77001953125,17987.05859375,42073.76171875,2219.71484375,5717.77978515625,17999.95703125,42075.9609375,2219.71484375,15702421.0,40642000.0,3583878.0,0.0,
2024-09-23 16:10:00,5711.81982421875,17969.572265625,42062.51171875,2218.2509765625,5711.81982421875,17969.572265625,42062.51171875,2218.2509765625,5716.81005859375,17986.9609375,42099.33984375,2219.97119140625,5709.85009765625,17961.6328125,42053.140625,2218.248046875,5716.81005859375,17986.9609375,42099.33984375,2219.97119140625,20134780.0,43542000.0,3233482.0,0.0,
2024-09-23 16:15:00,5711.33984375,17963.80078125,42063.91015625,2217.723876953125,5711.33984375,17963.80078125,42063.91015625,2217.723876953125,5713.7998046875,17974.3515625,42071.48828125,2218.25537109375,5706.85986328125,17951.21484375,42035.87109375,2217.3291015625,5711.7998046875,17966.896484375,42062.671875,2218.25537109375,19126112.0,39937000.0,2995998.0,0.0,
2024-09-23 16:20:00,5713.43994140625,17971.685546875,42071.6796875,2217.419921875,5713.43994140625,17971.685546875,42071.6796875,2217.419921875,5713.93017578125,17971.978515625,42081.8984375,2217.7333984375,5710.10986328125,17959.791015625,42053.83984375,2217.15380859375,5711.39013671875,17961.443359375,42064.1484375,2217.7333984375,16602963.0,34695000.0,2676629.0,0.0,
2024-09-23 16:25:00,5712.009765625,17965.34765625,42075.05859375,2216.781494140625,5712.009765625,17965.34765625,42075.05859375,2216.781494140625,5714.490234375,17974.234375,42088.76171875,2217.538330078125,5711.9599609375,17964.3828125,42070.1484375,2216.781494140625,5713.4599609375,17971.615234375,42072.76171875,2217.4228515625,14872840.0,31234000.0,2990340.0,0.0,
2024-09-23 16:30:00,5713.490234375,17972.990234375,42073.46875,2216.873046875,5713.490234375,17972.990234375,42073.46875,2216.873046875,5713.490234375,17972.990234375,42083.328125,2216.873046875,5709.080078125,17953.919921875,42058.828125,2215.260009765625,5711.97021484375,17965.119140625,42074.828125,2216.751220703125,17081820.0,40323000.0,2959447.0,0.0,
2024-09-23 16:35:00,5709.7998046875,17955.96875,42060.640625,2217.093505859375,5709.7998046875,17955.96875,42060.640625,2217.093505859375,5713.89013671875,17975.369140625,42082.03125,2217.80078125,5708.5498046875,17953.431640625,42049.828125,2216.886474609375,5713.419921875,17972.796875,42073.671875,2216.886474609375,15272174.0,35476000.0,3102685.0,0.0,
2024-09-23 16:40:00,5709.10009765625,17960.505859375,42048.26171875,2217.72802734375,5709.10009765625,17960.505859375,42048.26171875,2217.72802734375,5710.85986328125,17968.859375,42061.62890625,2218.41162109375,5709.06005859375,17956.37890625,42039.9296875,2217.037109375,5709.85986328125,17956.673828125,42060.76171875,2217.07958984375,15534000.0,34555000.0,2876346.0,0.0,
2024-09-23 16:45:00,5710.7099609375,17962.33984375,42063.26171875,2218.132080078125,5710.7099609375,17962.33984375,42063.26171875,2218.132080078125,5710.740234375,17962.33984375,42063.26171875,2218.132080078125,5706.419921875,17947.6484375,42036.16015625,2217.021240234375,5709.10009765625,17959.5,42048.51953125,2217.681396484375,16386000.0,29300000.0,2588274.0,0.0,
2024-09-23 16:50:00,5710.56005859375,17958.673828125,42081.01953125,2219.297119140625,5710.56005859375,17958.673828125,42081.01953125,2219.297119140625,5711.6298828125,17964.87890625,42081.55078125,2219.297119140625,5707.72021484375,17948.099609375,42058.08984375,2218.171875,5710.66015625,17962.162109375,42063.53125,2218.171875,15106000.0,35617000.0,2435919.0,0.0,
2024-09-23 16:55:00,5708.9599609375,17956.046875,42074.48828125,2220.363037109375,5708.9599609375,17956.046875,42074.48828125,2220.363037109375,5710.5498046875,17958.123046875,42080.98828125,2220.414306640625,5707.60009765625,17949.455078125,42067.26953125,2219.17822265625,5710.5498046875,17956.697265625,42080.671875,2219.326171875,15151000.0,27988000.0,2400662.0,0.0,
2024-09-23 17:00:00,5706.85986328125,17948.740234375,42056.69921875,2219.402099609375,5706.85986328125,17948.740234375,42056.69921875,2219.402099609375,5708.9501953125,17955.833984375,42074.4609375,2220.359130859375,5704.22021484375,17937.0078125,42043.1484375,2219.334228515625,5708.93017578125,17955.833984375,42074.4609375,2220.359130859375,15309000.0,29231000.0,2695129.0,0.0,
2024-09-23 17:05:00,5707.85009765625,17949.87109375,42070.83984375,2220.07470703125,5707.85009765625,17949.87109375,42070.83984375,2220.07470703125,5707.85009765625,17949.87109375,42070.83984375,2220.07470703125,5705.41015625,17942.275390625,42044.80078125,2219.13916015625,5707.0,17947.66015625,42057.16015625,2219.36865234375,13247000.0,26993000.0,2135449.0,0.0,
2024-09-23 17:10:00,5708.60986328125,17948.6796875,42080.30859375,2221.32080078125,5708.60986328125,17948.6796875,42080.30859375,2221.32080078125,5710.10986328125,17956.916015625,42088.44921875,2221.3359375,5707.080078125,17947.216796875,42064.5703125,2220.16552734375,5707.81005859375,17950.748046875,42070.83984375,2220.16552734375,14454000.0,28757000.0,2833795.0,0.0,
2024-09-23 17:15:00,5710.75,17958.064453125,42088.05859375,2221.34375,5710.75,17958.064453125,42088.05859375,2221.34375,5710.830078125,17958.55078125,42088.1015625,2221.36083984375,5707.0,17942.9921875,42071.26171875,2220.76611328125,5708.580078125,17948.513671875,42080.3203125,2221.306396484375,14838000.0,27869000.0,3626233.0,0.0,
2024-09-23 17:20:00,5708.33984375,17949.71875,42068.0390625,2220.73681640625,5708.33984375,17949.71875,42068.0390625,2220.73681640625,5711.81982421875,17962.693359375,42095.44140625,2221.48291015625,5708.0400390625,17947.431640625,42067.859375,2220.6455078125,5710.75,17958.453125,42087.98828125,2221.318359375,14961000.0,29150000.0,3007883.0,0.0,
2024-09-23 17:25:00,5710.22021484375,17951.927734375,42097.71875,2221.924560546875,5710.22021484375,17951.927734375,42097.71875,2221.924560546875,5710.33984375,17953.197265625,42099.5,2221.924560546875,5708.0,17946.439453125,42067.140625,2220.685302734375,5708.27001953125,17949.25,42067.2890625,2220.73974609375,15591000.0,26469000.0,2461462.0,0.0,
2024-09-23 17:30:00,5714.47998046875,17968.490234375,42125.55078125,2223.320068359375,5714.47998046875,17968.490234375,42125.55078125,2223.320068359375,5714.47998046875,17968.490234375,42126.6484375,2223.320068359375,5710.10986328125,17950.048828125,42097.73046875,2221.936767578125,5710.240234375,17952.01171875,42097.73046875,2221.942626953125,14087000.0,29274000.0,2812474.0,0.0,
2024-09-23 17:35:00,5711.83984375,17957.2421875,42107.3984375,2223.333984375,5711.83984375,17957.2421875,42107.3984375,2223.333984375,5715.10986328125,17971.021484375,42129.30078125,2223.687744140625,5709.6298828125,17952.125,42094.41015625,2223.211669921875,5714.4599609375,17968.48046875,42125.30859375,2223.364990234375,18310000.0,33622000.0,3346459.0,0.0,
2024-09-23 17:40:00,5711.77001953125,17959.384765625,42108.05078125,2223.02978515625,5711.77001953125,17959.384765625,42108.05078125,2223.02978515625,5713.85009765625,17966.423828125,42121.80859375,2223.486083984375,5711.72021484375,17956.822265625,42107.76171875,2223.02978515625,5711.85009765625,17956.822265625,42107.76171875,2223.31103515625,14729000.0,21705000.0,3474570.0,0.0,
2024-09-23 17:45:00,5713.5498046875,17965.4609375,42118.55859375,2223.152099609375,5713.5498046875,17965.4609375,42118.55859375,2223.152099609375,5715.080078125,17970.380859375,42124.98828125,2223.38037109375,5711.68994140625,17958.568359375,42107.75,2222.967529296875,5711.7001953125,17958.568359375,42107.75,2223.01318359375,13762000.0,27460000.0,3263784.0,0.0,
2024-09-23 17:50:00,5715.31005859375,17977.8828125,42119.328125,2222.842041015625,5715.31005859375,17977.8828125,42119.328125,2222.842041015625,5715.5400390625,17977.8828125,42128.87109375,2223.24365234375,5713.52001953125,17965.64453125,42117.76953125,2222.842041015625,5713.52001953125,17965.64453125,42118.30859375,2223.09521484375,14583000.0,24079000.0,3677784.0,0.0,
2024-09-23 17:55:00,5715.5498046875,17977.822265625,42120.51953125,2222.594482421875,5715.5498046875,17977.822265625,42120.51953125,2222.594482421875,5715.83984375,17979.7109375,42123.828125,2222.825927734375,5714.75,17975.125,42114.76171875,2222.47607421875,5715.31005859375,17978.037109375,42118.640625,2222.825927734375,13212000.0,24024000.0,2604706.0,0.0,
2024-09-23 18:00:00,5713.2099609375,17971.18359375,42111.62109375,2220.7509765625,5713.2099609375,17971.18359375,42111.62109375,2220.7509765625,5716.16015625,17980.466796875,42127.12890625,2222.576904296875,5713.2099609375,17969.861328125,42111.62109375,2220.7509765625,5715.56005859375,17977.98828125,42120.2890625,2222.576904296875,15538000.0,28605000.0,3395768.0,0.0,
2024-09-23 18:05:00,5715.85009765625,17978.623046875,42133.25,2221.29443359375,5715.85009765625,17978.623046875,42133.25,2221.29443359375,5716.009765625,17979.97265625,42138.62109375,2221.302978515625,5711.64013671875,17964.9453125,42103.01171875,2220.3662109375,5713.1298828125,17968.708984375,42111.859375,2220.740478515625,14980000.0,27134000.0,3082950.0,0.0,
2024-09-23 18:10:00,5714.93017578125,17975.8828125,42117.98046875,2221.395263671875,5714.93017578125,17975.8828125,42117.98046875,2221.395263671875,5716.68994140625,17982.90625,42136.62890625,2221.815185546875,5714.60986328125,17975.19921875,42116.69140625,2221.283447265625,5715.8798828125,17979.71484375,42133.71875,2221.283447265625,14921000.0,28663000.0,3512504.0,0.0,
2024-09-23 18:15:00,5715.68994140625,17975.169921875,42123.828125,2221.981689453125,5715.68994140625,17975.169921875,42123.828125,2221.981689453125,5716.02001953125,17976.849609375,42126.48828125,2221.981689453125,5713.85009765625,17970.54296875,42110.44140625,2221.1552734375,5714.97021484375,17974.75390625,42118.23046875,2221.38818359375,15216000.0,25365000.0,2354621.0,0.0,
2024-09-23 18:20:00,5717.080078125,17981.6015625,42136.8203125,2222.461669921875,5717.080078125,17981.6015625,42136.8203125,2222.461669921875,5717.81982421875,17986.53125,42139.48046875,2222.627197265625,5715.669921875,17974.83203125,42122.96875,2221.9931640625,5715.669921875,17975.314453125,42123.75,2221.9931640625,18992000.0,29096000.0,2806456.0,0.0,
2024-09-23 18:25:00,5715.5,17973.27734375,42138.21875,2222.2197265625,5715.5,17973.27734375,42138.21875,2222.2197265625,5717.6298828125,17984.203125,42139.55859375,2222.489013671875,5713.41015625,17969.21875,42117.01171875,2221.9150390625,5717.0498046875,17981.646484375,42136.1796875,2222.456787109375,15814000.0,29701000.0,3967894.0,0.0,
2024-09-23 18:30:00,5716.18017578125,17976.265625,42142.05859375,2222.26611328125,5716.18017578125,17976.265625,42142.05859375,2222.26611328125,5717.18994140625,17979.470703125,42145.8984375,2222.27978515625,5715.10009765625,17972.466796875,42131.03125,2221.917236328125,5715.43017578125,17972.466796875,42137.71875,2222.184814453125,13900000.0,27534000.0,2802252.0,0.0,
2024-09-23 18:35:00,5715.52001953125,17974.58984375,42129.609375,2222.56005859375,5715.52001953125,17974.58984375,42129.609375,2222.56005859375,5716.16015625,17977.232421875,42141.671875,2222.761474609375,5714.4599609375,17971.33984375,42125.3515625,2222.249267578125,5716.16015625,17976.015625,42140.359375,2222.262939453125,13554000.0,29310000.0,2860722.0,0.0,
2024-09-23 18:40:00,5715.39990234375,17976.017578125,42125.859375,2223.407470703125,5715.39990234375,17976.017578125,42125.859375,2223.407470703125,5716.52978515625,17979.796875,42134.109375,2223.407470703125,5715.259765625,17974.22265625,42122.76171875,2222.42626953125,5715.5,17974.482421875,42129.328125,2222.533447265625,13670000.0,25083000.0,2969547.0,0.0,
2024-09-23 18:45:00,5715.56005859375,17977.48046875,42117.98828125,2223.468505859375,5715.56005859375,17977.48046875,42117.98828125,2223.468505859375,5715.9599609375,17978.7578125,42126.80859375,2223.717041015625,5714.169921875,17971.189453125,42114.51953125,2223.3359375,5715.330078125,17975.251953125,42125.1796875,2223.400634765625,16133000.0,28838000.0,2984310.0,0.0,
2024-09-23 18:50:00,5715.35009765625,17977.369140625,42112.26953125,2221.99365234375,5715.35009765625,17977.369140625,42112.26953125,2221.99365234375,5716.31982421875,17982.072265625,42122.671875,2223.45556640625,5714.830078125,17976.29296875,42110.9609375,2221.99365234375,5715.52001953125,17977.87109375,42117.71875,2223.45556640625,16016000.0,28451000.0,3069007.0,0.0,
2024-09-23 18:55:00,5717.43017578125,17985.21484375,42123.98046875,2222.060302734375,5717.43017578125,17985.21484375,42123.98046875,2222.060302734375,5718.0400390625,17988.0,42127.87890625,2222.409912109375,5715.16015625,17976.8828125,42111.359375,2221.9052734375,5715.39013671875,17978.09765625,42112.5,2221.97265625,16333000.0,29936000.0,3013129.0,0.0,
2024-09-23 19:00:00,5716.93994140625,17985.580078125,42112.48046875,2221.753173828125,5716.93994140625,17985.580078125,42112.48046875,2221.753173828125,5717.419921875,17986.970703125,42123.78125,2222.123046875,5715.6201171875,17979.931640625,42106.4609375,2221.4599609375,5717.35009765625,17983.423828125,42123.78125,2222.053466796875,16819000.0,32667000.0,3464140.0,0.0,
2024-09-23 19:05:00,5714.47021484375,17973.236328125,42096.5,2221.960205078125,5714.47021484375,17973.236328125,42096.5,2221.960205078125,5717.68017578125,17987.46875,42114.828125,2222.111328125,5714.39990234375,17973.236328125,42096.05078125,2221.6962890625,5716.919921875,17986.015625,42111.73828125,2221.74365234375,15952000.0,35849000.0,2976351.0,0.0,
2024-09-23 19:10:00,5713.77001953125,17969.564453125,42095.91015625,2223.93359375,5713.77001953125,17969.564453125,42095.91015625,2223.93359375,5715.39013671875,17975.60546875,42107.8515625,2224.00341796875,5713.3701171875,17967.3671875,42093.140625,2221.840087890625,5714.4599609375,17973.4921875,42095.46875,2221.9638671875,18265000.0,37623000.0,3338682.0,0.0,
2024-09-23 19:15:00,5717.25,17982.8125,42118.44140625,2224.421875,5717.25,17982.8125,42118.44140625,2224.421875,5717.58984375,17983.470703125,42121.08984375,2224.4365234375,5713.60986328125,17968.94921875,42093.46875,2223.90966796875,5713.75,17969.333984375,42095.94140625,2223.90966796875,18302000.0,40572000.0,3084219.0,0.0,
2024-09-23 19:20:00,5716.91015625,17981.568359375,42113.08984375,2224.3720703125,5716.91015625,17981.568359375,42113.08984375,2224.3720703125,5718.080078125,17986.40625,42122.25,2224.63134765625,5716.22998046875,17978.96875,42106.21875,2224.26171875,5717.169921875,17983.525390625,42118.609375,2224.43212890625,18427000.0,29292000.0,2503491.0,0.0,
2024-09-23 19:25:00,5717.31005859375,17982.01953125,42116.94140625,2224.192138671875,5717.31005859375,17982.01953125,42116.94140625,2224.192138671875,5718.16015625,17987.236328125,42120.62109375,2224.427490234375,5716.35009765625,17980.666015625,42108.19921875,2224.058837890625,5716.85986328125,17981.44921875,42112.828125,2224.371826171875,20029000.0,43911000.0,3226698.0,0.0,
2024-09-23 19:30:00,5719.60986328125,17985.04296875,42134.078125,2224.18212890625,5719.60986328125,17985.04296875,42134.078125,2224.18212890625,5719.77001953125,17985.611328125,42134.83984375,2224.28662109375,5715.8798828125,17974.6484375,42109.51171875,2223.438720703125,5717.31005859375,17981.287109375,42116.9296875,2224.192138671875,25554000.0,42072000.0,4267902.0,0.0,
2024-09-23 19:35:00,5718.5400390625,17979.810546875,42124.30078125,2222.57568359375,5718.5400390625,17979.810546875,42124.30078125,2222.57568359375,5720.9501953125,17987.408203125,42145.48828125,2224.32275390625,5718.330078125,17979.087890625,42122.3203125,2222.547607421875,5719.64013671875,17985.193359375,42134.21875,2224.178955078125,26340000.0,53035000.0,4583689.0,0.0,
