Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,Adj Close ^GSPC,Adj Close ^IXIC,Adj Close ^DJI,Adj Close ^RUT,Close ^GSPC,Close ^IXIC,Close ^DJI,Close ^RUT,High ^GSPC,High ^IXIC,High ^DJI,High ^RUT,Low ^GSPC,Low ^IXIC,Low ^DJI,Low ^RUT,Open ^GSPC,Open ^IXIC,Open ^DJI,Open ^RUT,Volume ^GSPC,Volume ^IXIC,Volume ^DJI,Volume ^RUT
2021-12-07,171.17999267578125,171.5800018310547,168.33999633789062,169.0800018310547,120405400,158.15450057983398,150.98640045166016,73.14757306680934,4.509217882835202,3.703914529105726,0.8053033537294758,171.39465441011606,144.9143467495519,4686.75,15686.919921875,35719.4296875,2253.7900390625,4686.75,15686.919921875,35719.4296875,2253.7900390625,4694.0400390625,15720.08984375,35819.46875,2271.7099609375,4631.97021484375,15507.66015625,35423.98828125,2206.77001953125,4631.97021484375,15510.91015625,35423.98828125,2206.77001953125,4492400000,5116490000,474940000,4492400000
2021-12-08,175.0800018310547,175.9600067138672,170.6999969482422,172.1300048828125,116998900,159.36800079345704,151.64980041503907,76.34754936954212,5.172186579752236,3.997568939235028,1.1746176405172073,174.0621328185511,144.67386876836298,4701.2099609375,15786.990234375,35754.75,2271.7099609375,4701.2099609375,15786.990234375,35754.75,2271.7099609375,4705.06005859375,15792.6396484375,35840.51953125,2276.75,4674.52001953125,15618.8798828125,35602.6484375,2248.239990234375,4690.85986328125,15690.650390625,35716.8515625,2254.31005859375,4234600000,4615390000,387650000,4234600000
2021-12-09,174.55999755859375,176.75,173.9199981689453,174.91000366210938,108923700,160.70000076293945,152.28440032958986,75.06310379847582,5.591182379479534,4.316291627283929,1.2748907521956043,175.82509979138587,145.57490173449304,4667.4501953125,15517.3701171875,35754.69140625,2220.2099609375,4667.4501953125,15517.3701171875,35754.69140625,2220.2099609375,4695.259765625,15796.0498046875,35864.23828125,2270.27001953125,4665.97998046875,15511.1201171875,35577.140625,2220.179931640625,4691.0,15720.5400390625,35722.26171875,2270.27001953125,3903840000,4515600000,353020000,3903840000
2021-12-10,179.4499969482422,179.6300048828125,174.69000244140625,175.2100067138672,115402700,162.27900085449218,153.04340026855468,78.69325195950779,6.245823685226668,4.702198038872478,1.5436256463541902,178.28482222921662,146.27317947976775,4712.02001953125,15630.599609375,35970.98828125,2211.81005859375,4712.02001953125,15630.599609375,35970.98828125,2211.81005859375,4713.56982421875,15677.599609375,35982.69140625,2240.3798828125,4670.240234375,15477.849609375,35710.4296875,2200.10009765625,4687.64013671875,15629.58984375,35830.55078125,2221.429931640625,3870110000,4426210000,361200000,3870110000
2021-12-13,175.74000549316406,182.1300048828125,175.52999877929688,181.1199951171875,153237000,163.56650085449218,153.70520050048827,70.32834459262307,6.391588082939961,5.040076047685975,1.351512035253986,179.55373140446258,147.57927030452177,4668.97021484375,15413.2802734375,35650.94921875,2180.5,4668.97021484375,15413.2802734375,35650.94921875,2180.5,4710.2998046875,15637.0595703125,35958.9296875,2211.590087890625,4667.60009765625,15408.25,35609.53125,2169.010009765625,4710.2998046875,15621.26953125,35958.9296875,2211.590087890625,4397230000,4573920000,441110000,4397230000
2021-12-14,174.3300018310547,177.74000549316406,172.2100067138672,175.25,139380400,164.78300094604492,154.4090005493164,67.39616321457078,6.320473423396749,5.29615552282813,1.0243179005686187,180.14635514798996,149.4196467440999,4634.08984375,15237.6396484375,35544.1796875,2159.64990234375,4634.08984375,15237.6396484375,35544.1796875,2159.64990234375,4660.47021484375,15317.5498046875,35779.46875,2189.7099609375,4606.52001953125,15097.349609375,35441.73828125,2153.2099609375,4642.990234375,15215.9599609375,35605.73046875,2178.919921875,4485430000,4865990000,440900000,4485430000
2021-12-15,179.3000030517578,179.5,172.30999755859375,175.11000061035156,131063300,166.1980010986328,155.17280059814453,71.85111113012263,6.589195956478562,5.554763609558217,1.0344323469203456,181.43539581094652,150.96060638631906,4709.85009765625,15565.580078125,35927.4296875,2195.2099609375,4709.85009765625,15565.580078125,35927.4296875,2195.2099609375,4712.60009765625,15575.759765625,35943.83984375,2199.860107421875,4611.22021484375,15055.23046875,35389.30078125,2130.909912109375,4636.4599609375,15230.7099609375,35549.3515625,2159.8798828125,4910130000,5343920000,424720000,4910130000
2021-12-16,172.25999450683594,181.13999938964844,170.75,179.27999877929688,150185800,167.1365005493164,155.77800048828124,59.45787608764088,6.163046878170235,5.676420263280621,0.4866266148896141,181.4090614652001,152.8639396334327,4668.669921875,15180.4296875,35897.640625,2152.4599609375,4668.669921875,15180.4296875,35897.640625,2152.4599609375,4731.990234375,15633.1904296875,36189.828125,2216.090087890625,4651.89013671875,15119.490234375,35778.2109375,2144.699951171875,4719.1298828125,15629.080078125,36036.28125,2196.820068359375,4829500000,4906480000,473620000,4829500000
2021-12-17,171.13999938964844,173.47000122070312,169.69000244140625,169.92999267578125,195432700,167.80000076293945,156.33500061035156,57.75124300410565,5.669590902874745,5.6750543911994455,-0.0054634883247004,181.51047270856824,154.08952881731068,4620.64013671875,15169.6796875,35365.44140625,2173.929931640625,4620.64013671875,15169.6796875,35365.44140625,2173.929931640625,4666.7001953125,15288.7802734375,35800.109375,2186.360107421875,4600.22021484375,14960.3701171875,35284.26171875,2124.739990234375,4652.5,15036.76953125,35800.109375,2152.510009765625,7987090000,7668770000,750480000,7987090000
2021-12-20,169.75,170.5800018310547,167.4600067138672,168.27999877929688,107499100,168.26000061035157,156.87200073242187,55.61757908434697,5.107486231285236,5.561540759216603,-0.4540545279313672,181.57835815082467,154.94164306987847,4568.02001953125,14980.9404296875,34932.16015625,2139.8701171875,4568.02001953125,14980.9404296875,34932.16015625,2139.8701171875,4587.89990234375,15007.2998046875,35222.12109375,2170.969970703125,4531.10009765625,14860.0400390625,34665.5,2107.679931640625,4587.89990234375,14933.0,35222.12109375,2170.969970703125,4635700000,4602640000,386590000,4635700000
2021-12-21,172.99000549316406,173.1999969482422,169.1199951171875,171.55999755859375,91185900,168.8585006713867,157.4756008911133,59.38438728136008,4.867347838682207,5.422702175109724,-0.5553543364275173,181.89448617795247,155.82251516482094,4649.22998046875,15341.08984375,35492.69921875,2202.949951171875,4649.22998046875,15341.08984375,35492.69921875,2202.949951171875,4651.14013671875,15349.0595703125,35508.9609375,2203.02001953125,4583.16015625,15015.0302734375,35069.5,2141.409912109375,4594.9599609375,15140.4296875,35069.5,2141.409912109375,4072430000,4581720000,346080000,4072430000
2021-12-22,175.63999938964844,175.86000061035156,172.14999389648438,173.0399932861328,92135300,169.57000045776368,158.15820098876952,62.20945876495002,4.835132396462825,5.305188219380345,-0.4700558229175202,182.45463137126097,156.6853695442664,4696.56005859375,15521.8896484375,35753.890625,2221.89990234375,4696.56005859375,15521.8896484375,35753.890625,2221.89990234375,4697.669921875,15525.9697265625,35764.671875,2222.52001953125,4645.52978515625,15303.0595703125,35433.12890625,2195.419921875,4650.35986328125,15319.16015625,35491.7109375,2202.429931640625,3319610000,4107900000,281930000,3319610000
2021-12-23,176.27999877929688,176.85000610351562,175.27000427246094,175.85000610351562,68356600,170.2870002746582,158.86560089111327,62.88096868932649,4.805845236103778,5.205319622725032,-0.3994743866212538,182.98813409713307,157.58586645218332,4725.7900390625,15653.3701171875,35950.55859375,2241.580078125,4725.7900390625,15653.3701171875,35950.55859375,2241.580078125,4740.740234375,15697.98046875,36060.98828125,2247.6298828125,4703.9599609375,15528.91015625,35782.421875,2222.25,4703.9599609375,15544.7900390625,35782.421875,2222.25,2913040000,3935010000,247420000,2913040000
2021-12-27,180.3300018310547,180.4199981689453,177.07000732421875,177.08999633789062,74919600,171.46300048828124,159.59700103759766,66.89040785730501,5.051209154639594,5.174497529107945,-0.123288374468351,183.2796561055549,159.6463448710076,4791.18994140625,15871.259765625,36302.37890625,2261.4599609375,4791.18994140625,15871.259765625,36302.37890625,2261.4599609375,4791.490234375,15871.400390625,36306.609375,2261.889892578125,4733.990234375,15696.830078125,35954.48046875,2230.330078125,4733.990234375,15696.830078125,35954.48046875,2242.47998046875,2770290000,3743920000,244350000,2770290000
2021-12-28,179.2899932861328,181.3300018310547,178.52999877929688,180.16000366210935,79144300,172.41549987792968,160.2860009765625,64.95026303383807,5.102918561252068,5.16018173553677,-0.057263174284702,183.50899209397969,161.3220076618797,4786.35009765625,15781.7197265625,36398.2109375,2246.510009765625,4786.35009765625,15781.7197265625,36398.2109375,2246.510009765625,4807.02001953125,15901.4697265625,36527.26171875,2274.5400390625,4780.0400390625,15757.0703125,36302.98828125,2245.570068359375,4795.490234375,15895.2001953125,36302.98828125,2261.0400390625,2707920000,3648500000,239090000,2707920000
2021-12-29,179.3800048828125,180.6300048828125,178.13999938964844,179.3300018310547,62348900,173.11949996948243,160.9426010131836,65.04476238038399,5.0924591233046215,5.14663721309034,-0.0541780897857187,184.1039395094814,162.13506042948347,4793.06005859375,15766.2197265625,36488.62890625,2249.239990234375,4793.06005859375,15766.2197265625,36488.62890625,2249.239990234375,4804.06005859375,15821.8095703125,36571.55078125,2252.7900390625,4778.080078125,15679.849609375,36396.19140625,2236.64990234375,4788.64013671875,15794.919921875,36421.140625,2246.35009765625,2963310000,3714380000,213480000,2963310000
2021-12-30,178.1999969482422,180.57000732421875,178.08999633789062,179.47000122070312,59773000,173.79099960327147,161.53140106201172,62.65968012570013,4.932098997672938,5.10372957000686,-0.1716305723339219,184.28260287476903,163.2993963317739,4778.72998046875,15741.5595703125,36398.078125,2248.7900390625,4778.72998046875,15741.5595703125,36398.078125,2248.7900390625,4808.93017578125,15868.08984375,36679.44140625,2271.820068359375,4775.330078125,15729.16015625,36372.12890625,2247.469970703125,4794.22998046875,15758.98046875,36522.48046875,2249.35009765625,3124950000,3750920000,205620000,3124950000
2021-12-31,177.57000732421875,179.22999572753906,177.25999450683594,178.08999633789062,64062300,174.48150024414062,162.09760131835938,61.3659267980577,4.699998883678461,5.02298343274118,-0.3229845490627188,184.0155729252349,164.94742756304632,4766.18017578125,15644.9697265625,36338.30078125,2245.31005859375,4766.18017578125,15644.9697265625,36338.30078125,2245.31005859375,4786.830078125,15777.4296875,36484.94140625,2258.110107421875,4765.75,15643.9404296875,36303.96875,2244.85009765625,4775.2099609375,15722.91015625,36385.8515625,2245.929931640625,2677820000,3392580000,213200000,2677820000
2022-01-03,182.00999450683597,182.8800048828125,177.7100067138672,177.8300018310547,104487900,175.4900001525879,162.7482012939453,66.60003109106961,4.818779835900926,4.98214271337313,-0.1633628774722035,183.62660722171552,167.35339308346028,4796.56005859375,15832.7998046875,36585.05859375,2272.56005859375,4796.56005859375,15832.7998046875,36585.05859375,2272.56005859375,4796.64013671875,15832.7998046875,36595.8203125,2284.139892578125,4758.169921875,15644.08984375,36246.44921875,2246.7099609375,4778.14013671875,15732.5,36321.58984375,2246.7099609375,3831020000,4429960000,347930000,3831020000
2022-01-04,179.6999969482422,182.94000244140625,179.1199951171875,182.6300048828125,99310400,176.20899963378906,163.36840118408202,61.90124428679009,4.672653656063147,4.920244901911134,-0.2475912458479863,183.0643331311162,169.35366613646192,4793.5400390625,15622.7197265625,36799.6484375,2268.8701171875,4793.5400390625,15622.7197265625,36799.6484375,2268.8701171875,4818.6201171875,15852.1396484375,36934.83984375,2288.300048828125,4774.27001953125,15512.41015625,36636.0,2255.7099609375,4804.509765625,15852.1396484375,36636.0,2273.179931640625,4683170000,5131110000,435080000,4683170000
2022-01-05,174.9199981689453,180.1699981689453,174.63999938964844,179.61000061035156,94537600,176.3959999084473,163.89400115966797,53.49126166871451,4.123607274581815,4.760917376445271,-0.6373101018634557,182.8867505358572,169.90524928103736,4700.580078125,15100.169921875,36407.109375,2194.0,4700.580078125,15100.169921875,36407.109375,2194.0,4797.7001953125,15586.2998046875,36952.6484375,2275.320068359375,4699.43994140625,15095.1796875,36400.390625,2193.719970703125,4787.990234375,15547.16015625,36722.6015625,2268.919921875,4887960000,5031850000,462040000,4887960000
2022-01-06,172.0,175.3000030517578,171.63999938964844,172.6999969482422,96904000,176.24199981689452,164.3476010131836,49.10252965472295,3.4135157283249384,4.491437046821204,-1.0779213184962655,182.9913384841643,169.49266114962475,4696.0498046875,15080.8603515625,36236.46875,2206.3701171875,4696.0498046875,15080.8603515625,36236.46875,2206.3701171875,4725.009765625,15198.4501953125,36464.19140625,2220.590087890625,4671.259765625,14914.8701171875,36200.6796875,2179.2900390625,4693.39013671875,15024.150390625,36409.05078125,2194.47998046875,4295280000,4790820000,385890000,4295280000
2022-01-07,172.1699981689453,174.13999938964844,171.02999877929688,172.88999938964844,86709100,176.12249984741212,164.81400085449218,49.363007310216354,2.831836841135555,4.159517005684075,-1.3276801645485197,183.06849615028125,169.17650354454298,4677.02978515625,14935.900390625,36231.66015625,2179.81005859375,4677.02978515625,14935.900390625,36231.66015625,2179.81005859375,4707.9501953125,15171.01953125,36382.83984375,2220.1298828125,4662.740234375,14877.6298828125,36111.53125,2179.81005859375,4697.66015625,15095.7197265625,36249.58984375,2206.139892578125,4181510000,4238070000,356110000,4181510000
2022-01-10,172.19000244140625,172.5,168.1699981689453,169.0800018310547,106765600,175.7595001220703,165.20640075683593,49.39582619473651,2.345429656768829,3.7966995359010256,-1.4512698791321967,182.73074457449923,168.7882556696414,4670.2900390625,14942.830078125,36068.87109375,2171.14990234375,4670.2900390625,14942.830078125,36068.87109375,2171.14990234375,4673.02001953125,14953.849609375,36175.2109375,2179.070068359375,4582.240234375,14530.23046875,35639.91015625,2133.1298828125,4655.33984375,14751.7802734375,36175.2109375,2179.070068359375,4511810000,5317180000,430680000,4511810000
2022-01-11,175.0800018310547,175.17999267578125,170.82000732421875,172.32000732421875,76138300,175.72649993896485,165.71200073242187,54.03114171446192,2.1681541256640458,3.47099045385363,-1.302836328189584,182.7040468391704,168.74895303875928,4713.06982421875,15153.4501953125,36252.01953125,2194.0,4713.06982421875,15153.4501953125,36252.01953125,2194.0,4714.1298828125,15158.7099609375,36271.46875,2196.64990234375,4638.27001953125,14837.6298828125,35769.37890625,2154.81005859375,4669.14013671875,14919.259765625,36058.8515625,2171.169921875,4101590000,4390710000,356850000,4101590000
2022-01-12,175.52999877929688,177.17999267578125,174.82000732421875,176.1199951171875,74805200,175.78649978637696,166.24340057373047,54.72653926568199,2.0404519233686926,3.184882747756643,-1.1444308243879502,182.7355602959625,168.83743927679143,4726.35009765625,15188.3896484375,36290.3203125,2176.06005859375,4726.35009765625,15188.3896484375,36290.3203125,2176.06005859375,4748.830078125,15319.0302734375,36453.48828125,2210.280029296875,4706.7099609375,15117.2900390625,36168.1484375,2169.419921875,4728.58984375,15263.099609375,36336.16015625,2194.93994140625,4048220000,4338530000,310180000,4048220000
2022-01-13,172.19000244140625,176.6199951171875,171.7899932861328,175.77999877929688,84505800,175.43099975585938,166.68680053710938,48.82296906812042,1.6507088726973222,2.878047972744779,-1.2273391000474567,182.35212238664676,168.50987712507202,4659.02978515625,14806.8095703125,36113.62109375,2159.43994140625,4659.02978515625,14806.8095703125,36113.62109375,2159.43994140625,4744.1298828125,15259.7099609375,36513.87890625,2196.739990234375,4650.2900390625,14782.240234375,36044.21875,2154.4599609375,4733.56005859375,15245.0400390625,36312.48828125,2177.06005859375,4251730000,4302020000,343640000,4251730000
2022-01-14,173.07000732421875,173.77999877929688,171.08999633789062,171.33999633789062,80440800,175.47150039672852,167.11840057373047,50.34289327728299,1.396742953305136,2.5817869688568504,-1.1850440155517146,182.32709515264423,168.61590564081277,4662.85009765625,14893.75,35911.80859375,2162.4599609375,4662.85009765625,14893.75,35911.80859375,2162.4599609375,4665.1298828125,14897.6796875,35996.4296875,2162.4599609375,4614.75,14689.4296875,35641.48828125,2126.1201171875,4637.990234375,14708.01953125,35996.4296875,2157.989990234375,4338490000,4374020000,389200000,4338490000
2022-01-18,169.8000030517578,172.5399932861328,169.41000366210938,171.50999450683594,90956700,175.40450057983398,167.4952005004883,44.99526092302047,0.9209944653422326,2.249628468153927,-1.3286340028116943,182.4516290579745,168.3573721016935,4577.10986328125,14506.900390625,35368.46875,2096.22998046875,4577.10986328125,14506.900390625,35368.46875,2096.22998046875,4632.240234375,14740.5400390625,35661.76171875,2160.35009765625,4568.7001953125,14482.9404296875,35262.01953125,2094.929931640625,4632.240234375,14681.830078125,35661.76171875,2160.35009765625,4748700000,5060790000,427260000,4748700000
2022-01-19,166.22999572753906,171.0800018310547,165.94000244140625,170.0,94815000,175.22850036621094,167.79420043945314,39.999686548228894,0.2529744735208794,1.8502976692273176,-1.5973231957064382,182.9730305638488,167.48397016857305,4532.759765625,14340.259765625,35028.6484375,2062.780029296875,4532.759765625,14340.259765625,35028.6484375,2062.780029296875,4611.5498046875,14658.8896484375,35547.828125,2109.22998046875,4530.2001953125,14331.650390625,35015.48828125,2062.179931640625,4588.02978515625,14582.2197265625,35412.30078125,2097.56005859375,4465740000,4665340000,393080000,4465740000
2022-01-20,164.50999450683594,169.67999267578125,164.17999267578125,166.97999572753906,91420500,174.80449981689452,168.0756002807617,37.82099411073053,-0.4104939875180093,1.3981393378782525,-1.8086333253962616,183.81747623043307,165.79152340335597,4482.72998046875,14154.01953125,34715.390625,2024.0400390625,4482.72998046875,14154.01953125,34715.390625,2024.0400390625,4602.10986328125,14642.0302734375,35490.19921875,2104.590087890625,4477.9501953125,14140.7802734375,34670.12109375,2022.199951171875,4547.35009765625,14462.849609375,35102.66015625,2063.860107421875,4640870000,5102050000,369070000,4640870000
2022-01-21,162.41000366210938,166.3300018310547,162.3000030517578,164.4199981689453,122848900,174.14300003051758,168.30760040283204,35.29340634925646,-1.093148102868298,0.8998818497289421,-1.99302995259724,184.63435413951976,163.6516459215154,4397.93994140625,13768.919921875,34265.37109375,1987.9200439453125,4397.93994140625,13768.919921875,34265.37109375,1987.9200439453125,4494.52001953125,14171.7197265625,34896.671875,2043.510009765625,4395.33984375,13764.240234375,34229.55078125,1987.9100341796875,4471.3798828125,14046.2197265625,34701.69140625,2022.550048828125,5589100000,5870830000,523880000,5589100000
2022-01-24,161.6199951171875,162.3000030517578,154.6999969482422,160.02000427246094,162294600,173.4099998474121,168.58160034179687,34.36301922860692,-1.6785541671636963,0.3841946463504145,-2.0627488135141108,185.1731257775442,161.64687391728,4410.1298828125,13855.1298828125,34364.5,2033.510009765625,4410.1298828125,13855.1298828125,34364.5,2033.510009765625,4417.35009765625,13876.6103515625,34420.98828125,2038.6600341796875,4222.6201171875,13094.650390625,33150.328125,1931.43994140625,4356.31982421875,13481.5,34070.609375,1986.449951171875,6928110000,6998770000,664010000,6928110000
2022-01-25,159.77999877929688,162.75999450683594,157.02000427246094,158.97999572753906,115798400,172.38249969482422,168.81980041503903,32.23181656874483,-2.2648571542677303,-0.1456157137732144,-2.119241440494516,185.09966155297928,159.66533783666915,4356.4501953125,13539.2900390625,34297.73046875,2004.030029296875,4356.4501953125,13539.2900390625,34297.73046875,2004.030029296875,4411.009765625,13781.6201171875,34591.0390625,2030.8399658203125,4287.10986328125,13414.1396484375,33545.51953125,1966.0999755859373,4366.64013671875,13610.8701171875,34186.640625,2030.8199462890625,5145050000,5019380000,506430000,5145050000
2022-01-26,159.69000244140625,164.38999938964844,157.82000732421875,163.5,108275300,171.4025001525879,169.0138003540039,32.12686369673834,-2.705580203548294,-0.6576086117282304,-2.047971591820064,184.83982924278249,157.9651710623933,4349.93017578125,13542.1201171875,34168.08984375,1976.4599609375,4349.93017578125,13542.1201171875,34168.08984375,1976.4599609375,4453.22998046875,14002.650390625,34815.671875,2048.35009765625,4304.7998046875,13392.1904296875,33876.48046875,1958.3399658203125,4408.43017578125,13871.76953125,34520.8203125,2006.0400390625,5570640000,5771140000,546330000,5570640000
2022-01-27,159.22000122070312,163.83999633789062,158.27999877929688,162.4499969482422,121954600,170.3944999694824,169.19820037841797,31.54909333577571,-3.0575361919176487,-1.137594127766114,-1.9199420641515343,184.30320570734847,156.4857942316163,4326.509765625,13352.7802734375,34160.78125,1931.2900390625,4326.509765625,13352.7802734375,34160.78125,1931.2900390625,4428.740234375,13765.91015625,34773.3203125,2007.22998046875,4309.5,13322.66015625,34007.78125,1925.449951171875,4380.580078125,13710.990234375,34261.75,1978.0799560546875,5214200000,5177380000,527780000,5214200000
2022-01-28,170.3300018310547,170.35000610351562,162.8000030517578,165.7100067138672,179935700,170.00100021362306,169.58480041503907,53.04543411878467,-2.412173613410687,-1.3925100248950288,-1.019663588515658,183.44155088894848,156.56044953829763,4431.85009765625,13770.5703125,34725.46875,1968.510009765625,4431.85009765625,13770.5703125,34725.46875,1968.510009765625,4432.72021484375,13771.91015625,34731.76953125,1968.510009765625,4292.4599609375,13236.5595703125,33807.51171875,1901.3599853515625,4336.18994140625,13436.7099609375,34135.23828125,1931.1400146484373,5031090000,4971930000,568440000,5031090000
2022-01-31,174.77999877929688,175.0,169.50999450683594,170.16000366210938,115541600,169.86149978637695,170.0106002807617,58.64715017722244,-1.5240729920607237,-1.4188226183281678,-0.1052503737325558,183.04028397571992,156.682715597034,4515.5498046875,14239.8798828125,35131.859375,2028.449951171875,4515.5498046875,14239.8798828125,35131.859375,2028.449951171875,4516.89013671875,14242.900390625,35148.140625,2028.449951171875,4414.02001953125,13767.7099609375,34496.1015625,1960.1099853515625,4431.7900390625,13812.1904296875,34691.171875,1968.0899658203125,5098610000,5124940000,468070000,5098610000
